Time,Conditions
2014052713,Mostly Cloudy
2014052714,Overcast
2014052715,Scattered Clouds
2014052716,Clear
2014052717,Clear
2014052718,Clear
2014052719,Clear
2014052720,Clear
2014052721,Clear
2014052722,Clear
2014052723,Partly Cloudy
2014052800,Clear
2014052801,Clear
2014052802,Partly Cloudy
2014052803,Mostly Cloudy
2014052803,Overcast
2014052804,Overcast
2014052805,Overcast
2014052806,Haze
2014052807,Overcast
2014052808,Overcast
2014052809,Overcast
2014052810,Overcast
2014052811,Overcast
2014052811,Overcast
2014052812,Overcast
2014052813,Overcast
2014052814,Overcast
2014052815,Overcast
2014052816,Overcast
2014052817,Overcast
2014052818,Overcast
2014052819,Overcast
2014052820,Overcast
2014052821,Overcast
2014052822,Overcast
2014052823,Overcast
2014052900,Overcast
2014052901,Overcast
2014052902,Overcast
2014052903,Overcast
2014052904,Overcast
2014052905,Overcast
2014052906,Scattered Clouds
2014052906,Mostly Cloudy
2014052907,Scattered Clouds
2014052907,Mostly Cloudy
2014052907,Mostly Cloudy
2014052908,Scattered Clouds
2014052908,Partly Cloudy
2014052909,Mostly Cloudy
2014052909,Scattered Clouds
2014052909,Scattered Clouds
2014052910,Clear
2014052911,Clear
2014052912,Clear
2014052913,Mostly Cloudy
2014052914,Partly Cloudy
2014052915,Clear
2014052916,Clear
2014052917,Clear
2014052918,Overcast
2014052919,Overcast
2014052920,Overcast
2014052921,Overcast
2014052922,Overcast
2014052923,Overcast
2014053000,Overcast
2014053001,Overcast
2014053002,Overcast
2014053003,Overcast
2014053004,Overcast
2014053005,Mostly Cloudy
2014053006,Mostly Cloudy
2014053007,Overcast
2014053008,Scattered Clouds
2014053009,Clear
2014053010,Partly Cloudy
2014053011,Clear
2014053012,Mostly Cloudy
2014053013,Mostly Cloudy
2014053014,Scattered Clouds
2014053015,Clear
2014053016,Partly Cloudy
2014053017,Partly Cloudy
2014053018,Partly Cloudy
2014053019,Overcast
2014053020,Mostly Cloudy
2014053021,Scattered Clouds
2014053022,Overcast
2014053023,Clear
2014053100,Clear
2014053101,Clear
2014053102,Clear
2014053103,Clear
2014053104,Clear
2014053105,Clear
2014053106,Clear
2014053107,Clear
2014053108,Clear
2014053109,Clear
2014053110,Clear
2014053111,Scattered Clouds
2014053112,Mostly Cloudy
2014053113,Mostly Cloudy
2014053114,Light Rain
2014053115,Scattered Clouds
2014053116,Heavy Rain
2014053116,Light Rain
2014053116,Scattered Clouds
2014053117,Scattered Clouds
2014053118,Mostly Cloudy
2014053119,Mostly Cloudy
2014053120,Mostly Cloudy
2014053121,Overcast
2014053122,Overcast
2014053123,Partly Cloudy
2014060100,Clear
2014060101,Scattered Clouds
2014060102,Mostly Cloudy
2014060103,Clear
2014060104,Clear
2014060105,Clear
2014060106,Clear
2014060107,Clear
2014060108,Clear
2014060109,Clear
2014060110,Clear
2014060111,Clear
2014060112,Clear
2014060113,Clear
2014060114,Clear
2014060115,Clear
2014060116,Clear
2014060117,Clear
2014060118,Clear
2014060119,Clear
2014060120,Clear
2014060121,Clear
2014060122,Clear
2014060123,Clear
2014060200,Clear
2014060201,Clear
2014060202,Clear
2014060203,Clear
2014060204,Clear
2014060205,Clear
2014060206,Clear
2014060207,Clear
2014060208,Clear
2014060209,Clear
2014060210,Clear
2014060211,Clear
2014060212,Clear
2014060213,Clear
2014060214,Clear
2014060215,Clear
2014060216,Clear
2014060217,Clear
2014060218,Clear
2014060219,Clear
2014060220,Clear
2014060221,Clear
2014060222,Clear
2014060223,Clear
2014060300,Clear
2014060301,Clear
2014060302,Clear
2014060303,Clear
2014060304,Clear
2014060305,Clear
2014060306,Clear
2014060307,Clear
2014060308,Clear
2014060309,Clear
2014060310,Clear
2014060311,Clear
2014060312,Clear
2014060313,Clear
2014060314,Clear
2014060315,Clear
2014060316,Clear
2014060317,Overcast
2014060318,Light Rain
2014060318,Rain
2014060318,Rain
2014060319,Light Rain
2014060319,Overcast
2014060319,Overcast
2014060319,Light Rain
2014060320,Mostly Cloudy
2014060320,Partly Cloudy
2014060321,Clear
2014060322,Partly Cloudy
2014060323,Mostly Cloudy
2014060323,Scattered Clouds
2014060323,Clear
2014060400,Clear
2014060401,Mostly Cloudy
2014060401,Overcast
2014060402,Scattered Clouds
2014060402,Clear
2014060403,Clear
2014060404,Clear
2014060405,Partly Cloudy
2014060405,Clear
2014060406,Partly Cloudy
2014060406,Mostly Cloudy
2014060406,Mostly Cloudy
2014060407,Overcast
2014060407,Haze
2014060408,Haze
2014060408,Haze
2014060408,Haze
2014060409,Scattered Clouds
2014060410,Clear
2014060411,Clear
2014060412,Partly Cloudy
2014060413,Clear
2014060414,Clear
2014060415,Clear
2014060416,Clear
2014060417,Mostly Cloudy
2014060418,Mostly Cloudy
2014060419,Mostly Cloudy
2014060420,Clear
2014060421,Clear
2014060422,Overcast
2014060423,Overcast
2014060500,Overcast
2014060501,Light Rain
2014060502,Overcast
2014060503,Light Rain
2014060504,Light Rain
2014060504,Light Rain
2014060505,Light Rain
2014060505,Light Rain
2014060505,Rain
2014060505,Heavy Rain
2014060505,Heavy Rain
2014060506,Light Rain
2014060506,Light Rain
2014060506,Heavy Rain
2014060506,Rain
2014060506,Heavy Rain
2014060506,Light Rain
2014060506,Rain
2014060506,Heavy Rain
2014060507,Heavy Rain
2014060507,Light Rain
2014060507,Light Rain
2014060507,Light Rain
2014060508,Light Rain
2014060508,Heavy Rain
2014060509,Light Rain
2014060509,Light Rain
2014060509,Rain
2014060509,Light Rain
2014060509,Light Rain
2014060510,Light Rain
2014060510,Light Rain
2014060510,Light Rain
2014060511,Overcast
2014060511,Overcast
2014060512,Overcast
2014060512,Overcast
2014060512,Overcast
2014060513,Overcast
2014060513,Overcast
2014060514,Overcast
2014060514,Mostly Cloudy
2014060514,Partly Cloudy
2014060515,Mostly Cloudy
2014060516,Mostly Cloudy
2014060517,Mostly Cloudy
2014060518,Mostly Cloudy
2014060519,Clear
2014060520,Clear
2014060521,Clear
2014060522,Mostly Cloudy
2014060523,Overcast
2014060600,Overcast
2014060601,Scattered Clouds
2014060602,Scattered Clouds
2014060603,Overcast
2014060604,Overcast
2014060605,Scattered Clouds
2014060606,Clear
2014060607,Clear
2014060608,Clear
2014060609,Partly Cloudy
2014060610,Mostly Cloudy
2014060611,Overcast
2014060612,Scattered Clouds
2014060613,Mostly Cloudy
2014060614,Mostly Cloudy
2014060615,Mostly Cloudy
2014060616,Mostly Cloudy
2014060617,Mostly Cloudy
2014060618,Mostly Cloudy
2014060619,Scattered Clouds
2014060620,Clear
2014060621,Clear
2014060622,Clear
2014060623,Clear
2014060700,Clear
2014060701,Clear
2014060702,Clear
2014060703,Clear
2014060704,Clear
2014060705,Clear
2014060706,Clear
2014060708,Clear
2014060709,Clear
2014060710,Clear
2014060711,Clear
2014060712,Clear
2014060713,Clear
2014060714,Scattered Clouds
2014060715,Partly Cloudy
2014060716,Clear
2014060717,Clear
2014060718,Clear
2014060719,Clear
2014060720,Clear
2014060721,Clear
2014060722,Scattered Clouds
2014060723,Clear
2014060800,Clear
2014060801,Clear
2014060802,Clear
2014060803,Clear
2014060804,Clear
2014060805,Clear
2014060806,Clear
2014060807,Clear
2014060808,Clear
2014060809,Clear
2014060810,Clear
2014060811,Clear
2014060812,Clear
2014060813,Clear
2014060814,Clear
2014060815,Clear
2014060816,Clear
2014060817,Clear
2014060818,Clear
2014060819,Clear
2014060820,Clear
2014060821,Clear
2014060822,Clear
2014060823,Clear
2014060900,Partly Cloudy
2014060901,Mostly Cloudy
2014060902,Mostly Cloudy
2014060903,Light Rain
2014060904,Heavy Rain
2014060904,Light Rain
2014060904,Light Rain
2014060905,Light Rain
2014060905,Rain
2014060905,Rain
2014060905,Rain
2014060906,Rain
2014060906,Rain
2014060906,Rain
2014060906,Rain
2014060907,Light Rain
2014060907,Light Rain
2014060907,Light Rain
2014060907,Light Rain
2014060907,Light Rain
2014060907,Heavy Rain
2014060908,Heavy Rain
2014060908,Light Rain
2014060909,Rain
2014060909,Heavy Rain
2014060909,Heavy Rain
2014060909,Rain
2014060910,Light Rain
2014060910,Light Rain
2014060910,Overcast
2014060911,Light Rain
2014060911,Light Rain
2014060911,Overcast
2014060911,Overcast
2014060911,Overcast
2014060912,Overcast
2014060912,Overcast
2014060913,Overcast
2014060913,Overcast
2014060914,Overcast
2014060914,Overcast
2014060914,Overcast
2014060915,Overcast
2014060915,Overcast
2014060916,Overcast
2014060916,Overcast
2014060916,Overcast
2014060916,Overcast
2014060916,Overcast
2014060917,Overcast
2014060917,Overcast
2014060918,Overcast
2014060918,Overcast
2014060918,Overcast
2014060919,Overcast
2014060919,Overcast
2014060919,Overcast
2014060920,Overcast
2014060921,Overcast
2014060922,Overcast
2014060923,Overcast
2014061000,Overcast
2014061001,Overcast
2014061002,Overcast
2014061003,Overcast
2014061003,Overcast
2014061004,Overcast
2014061004,Overcast
2014061004,Overcast
2014061004,Overcast
2014061005,Overcast
2014061005,Overcast
2014061006,Overcast
2014061006,Overcast
2014061007,Overcast
2014061007,Overcast
2014061007,Overcast
2014061008,Haze
2014061009,Haze
2014061010,Haze
2014061010,Clear
2014061011,Mostly Cloudy
2014061011,Overcast
2014061012,Overcast
2014061013,Haze
2014061013,Haze
2014061014,Haze
2014061014,Haze
2014061015,Haze
2014061015,Haze
2014061015,Haze
2014061015,Haze
2014061016,Haze
2014061016,Haze
2014061016,Mostly Cloudy
2014061017,Overcast
2014061018,Overcast
2014061019,Overcast
2014061020,Scattered Clouds
2014061020,Clear
2014061021,Clear
2014061022,Partly Cloudy
2014061023,Haze
2014061023,Overcast
2014061100,Overcast
2014061101,Overcast
2014061101,Overcast
2014061102,Overcast
2014061102,Overcast
2014061103,Overcast
2014061104,Overcast
2014061104,Overcast
2014061105,Overcast
2014061105,Light Rain
2014061106,Overcast
2014061107,Light Rain
2014061108,Overcast
2014061109,Light Rain
2014061110,Overcast
2014061111,Overcast
2014061111,Overcast
2014061112,Overcast
2014061112,Overcast
2014061113,Overcast
2014061114,Overcast
2014061115,Mostly Cloudy
2014061116,Mostly Cloudy
2014061116,Mostly Cloudy
2014061116,Mostly Cloudy
2014061117,Mostly Cloudy
2014061117,Scattered Clouds
2014061117,Scattered Clouds
2014061118,Mostly Cloudy
2014061118,Mostly Cloudy
2014061119,Scattered Clouds
2014061119,Overcast
2014061120,Overcast
2014061121,Overcast
2014061122,Overcast
2014061123,Overcast
2014061200,Overcast
2014061200,Overcast
2014061201,Overcast
2014061202,Overcast
2014061202,Overcast
2014061203,Overcast
2014061204,Overcast
2014061205,Overcast
2014061205,Overcast
2014061206,Overcast
2014061207,Overcast
2014061207,Overcast
2014061208,Overcast
2014061208,Overcast
2014061208,Overcast
2014061210,Overcast
2014061211,Overcast
2014061211,Overcast
2014061212,Haze
2014061213,Haze
2014061213,Haze
2014061214,Overcast
2014061214,Overcast
2014061215,Overcast
2014061215,Overcast
2014061216,Overcast
2014061217,Overcast
2014061217,Overcast
2014061217,Overcast
2014061217,Overcast
2014061218,Overcast
2014061218,Overcast
2014061219,Overcast
2014061220,Overcast
2014061221,Overcast
2014061221,Overcast
2014061222,Overcast
2014061223,Light Rain
2014061223,Overcast
2014061223,Overcast
2014061223,Overcast
2014061300,Light Rain
2014061300,Light Rain
2014061300,Light Rain
2014061300,Light Rain
2014061301,Light Rain
2014061301,Light Rain
2014061302,Overcast
2014061302,Light Rain
2014061302,Light Rain
2014061303,Light Rain
2014061304,Light Rain
2014061305,Light Rain
2014061305,Light Rain
2014061306,Light Rain
2014061306,Overcast
2014061307,Overcast
2014061308,Light Rain
2014061309,Rain
2014061309,Heavy Rain
2014061309,Rain
2014061309,Light Rain
2014061309,Light Rain
2014061310,Light Rain
2014061310,Rain
2014061310,Rain
2014061310,Light Rain
2014061310,Light Rain
2014061310,Light Rain
2014061310,Overcast
2014061310,Overcast
2014061311,Light Rain
2014061311,Overcast
2014061311,Overcast
2014061312,Haze
2014061312,Scattered Clouds
2014061313,Mostly Cloudy
2014061313,Mostly Cloudy
2014061313,Overcast
2014061314,Scattered Clouds
2014061314,Clear
2014061315,Partly Cloudy
2014061316,Clear
2014061317,Mostly Cloudy
2014061318,Heavy Rain
2014061318,Light Rain
2014061319,Light Rain
2014061319,Light Rain
2014061320,Overcast
2014061320,Light Rain
2014061320,Mostly Cloudy
2014061321,Mostly Cloudy
2014061321,Clear
2014061322,Partly Cloudy
2014061323,Overcast
2014061400,Overcast
2014061400,Overcast
2014061400,Overcast
2014061400,Overcast
2014061400,Overcast
2014061401,Mostly Cloudy
2014061401,Mostly Cloudy
2014061401,Mostly Cloudy
2014061401,Overcast
2014061401,Overcast
2014061401,Overcast
2014061402,Overcast
2014061402,Mostly Cloudy
2014061402,Mostly Cloudy
2014061402,Mostly Cloudy
2014061402,Mostly Cloudy
2014061403,Mostly Cloudy
2014061403,Mostly Cloudy
2014061403,Mostly Cloudy
2014061403,Mostly Cloudy
2014061404,Mostly Cloudy
2014061404,Partly Cloudy
2014061405,Scattered Clouds
2014061406,Scattered Clouds
2014061407,Mostly Cloudy
2014061407,Overcast
2014061408,Mostly Cloudy
2014061408,Partly Cloudy
2014061409,Partly Cloudy
2014061410,Mostly Cloudy
2014061411,Scattered Clouds
2014061412,Scattered Clouds
2014061413,Mostly Cloudy
2014061414,Scattered Clouds
2014061415,Mostly Cloudy
2014061416,Overcast
2014061417,Mostly Cloudy
2014061418,Mostly Cloudy
2014061419,Clear
2014061420,Clear
2014061421,Clear
2014061422,Clear
2014061423,Clear
2014061500,Clear
2014061501,Clear
2014061502,Clear
2014061503,Clear
2014061504,Clear
2014061505,Clear
2014061506,Clear
2014061507,Clear
2014061508,Clear
2014061509,Clear
2014061510,Clear
2014061511,Clear
2014061512,Clear
2014061513,Clear
2014061514,Clear
2014061515,Clear
2014061516,Clear
2014061517,Clear
2014061518,Clear
2014061519,Clear
2014061520,Clear
2014061521,Clear
2014061522,Clear
2014061523,Clear
2014061600,Clear
2014061601,Clear
2014061602,Clear
2014061603,Clear
2014061604,Clear
2014061605,Clear
2014061606,Clear
2014061607,Clear
2014061608,Clear
2014061609,Clear
2014061610,Clear
2014061611,Clear
2014061612,Partly Cloudy
2014061613,Clear
2014061614,Clear
2014061615,Clear
2014061616,Clear
2014061617,Clear
2014061618,Clear
2014061619,Clear
2014061620,Clear
2014061621,Clear
2014061622,Clear
2014061623,Clear
2014061700,Mostly Cloudy
2014061701,Clear
2014061702,Partly Cloudy
2014061703,Partly Cloudy
2014061704,Mostly Cloudy
2014061705,Clear
2014061706,Clear
2014061707,Clear
2014061708,Scattered Clouds
2014061709,Scattered Clouds
2014061710,Clear
2014061711,Clear
2014061712,Clear
2014061713,Clear
2014061714,Clear
2014061715,Clear
2014061716,Clear
2014061717,Clear
2014061718,Clear
2014061719,Clear
2014061720,Clear
2014061721,Clear
2014061722,Clear
2014061723,Clear
2014061800,Clear
2014061801,Clear
2014061802,Clear
2014061803,Clear
2014061804,Clear
2014061805,Clear
2014061806,Clear
2014061807,Clear
2014061808,Clear
2014061809,Clear
2014061810,Clear
2014061811,Clear
2014061812,Clear
2014061813,Clear
2014061814,Clear
2014061815,Clear
2014061816,Clear
2014061817,Clear
2014061818,Clear
2014061819,Clear
2014061820,Clear
2014061821,Clear
2014061822,Clear
2014061823,Clear
2014061900,Clear
2014061901,Clear
2014061902,Scattered Clouds
2014061903,Mostly Cloudy
2014061904,Mostly Cloudy
2014061905,Clear
2014061906,Mostly Cloudy
2014061907,Overcast
2014061908,Overcast
2014061909,Overcast
2014061910,Scattered Clouds
2014061911,Mostly Cloudy
2014061912,Light Rain
2014061912,Light Rain
2014061913,Mostly Cloudy
2014061914,Overcast
2014061915,Clear
2014061916,Clear
2014061917,Clear
2014061918,Clear
2014061919,Clear
2014061920,Light Rain
2014061921,Rain
2014061921,Light Rain
2014061921,Partly Cloudy
2014061922,Clear
2014061923,Scattered Clouds
2014062000,Clear
2014062001,Clear
2014062002,Clear
2014062003,Mostly Cloudy
2014062004,Clear
2014062005,Clear
2014062006,Clear
2014062007,Clear
2014062008,Clear
2014062009,Clear
2014062010,Clear
2014062011,Clear
2014062012,Clear
2014062013,Clear
2014062014,Clear
2014062015,Clear
2014062016,Clear
2014062017,Clear
2014062018,Clear
2014062019,Clear
2014062020,Clear
2014062021,Clear
2014062022,Clear
2014062023,Clear
2014062100,Clear
2014062101,Clear
2014062102,Clear
2014062103,Clear
2014062104,Clear
2014062105,Clear
2014062106,Clear
2014062107,Clear
2014062108,Clear
2014062109,Clear
2014062110,Clear
2014062111,Clear
2014062112,Clear
2014062113,Clear
2014062114,Scattered Clouds
2014062115,Clear
2014062116,Clear
2014062117,Clear
2014062118,Clear
2014062119,Clear
2014062120,Clear
2014062121,Scattered Clouds
2014062122,Clear
2014062123,Clear
2014062200,Clear
2014062201,Partly Cloudy
2014062202,Scattered Clouds
2014062203,Partly Cloudy
2014062204,Clear
2014062205,Overcast
2014062206,Overcast
2014062207,Overcast
2014062208,Mostly Cloudy
2014062209,Mostly Cloudy
2014062210,Mostly Cloudy
2014062211,Scattered Clouds
2014062212,Mostly Cloudy
2014062213,Mostly Cloudy
2014062214,Scattered Clouds
2014062215,Mostly Cloudy
2014062216,Clear
2014062217,Clear
2014062218,Clear
2014062219,Clear
2014062220,Partly Cloudy
2014062221,Clear
2014062222,Clear
2014062223,Clear
2014062300,Clear
2014062301,Clear
2014062302,Clear
2014062303,Clear
2014062304,Clear
2014062305,Clear
2014062306,Clear
2014062307,Clear
2014062308,Clear
2014062309,Clear
2014062310,Clear
2014062311,Mostly Cloudy
2014062312,Partly Cloudy
2014062313,Partly Cloudy
2014062314,Mostly Cloudy
2014062315,Clear
2014062316,Clear
2014062317,Clear
2014062318,Partly Cloudy
2014062319,Clear
2014062320,Clear
2014062321,Clear
2014062322,Clear
2014062323,Clear
2014062400,Clear
2014062401,Clear
2014062402,Clear
2014062403,Clear
2014062404,Clear
2014062405,Clear
2014062406,Clear
2014062407,Clear
2014062408,Overcast
2014062409,Overcast
2014062410,Scattered Clouds
2014062411,Scattered Clouds
2014062412,Clear
2014062413,Overcast
2014062414,Clear
2014062415,Clear
2014062416,Clear
2014062417,Clear
2014062418,Clear
2014062419,Clear
2014062420,Clear
2014062421,Clear
2014062422,Clear
2014062423,Clear
2014062500,Clear
2014062501,Clear
2014062502,Mostly Cloudy
2014062502,Overcast
2014062503,Overcast
2014062504,Mostly Cloudy
2014062505,Overcast
2014062506,Overcast
2014062507,Overcast
2014062508,Overcast
2014062509,Overcast
2014062509,Overcast
2014062510,Mostly Cloudy
2014062511,Mostly Cloudy
2014062512,Scattered Clouds
2014062512,Scattered Clouds
2014062513,Mostly Cloudy
2014062513,Mostly Cloudy
2014062513,Scattered Clouds
2014062514,Clear
2014062515,Clear
2014062516,Partly Cloudy
2014062517,Clear
2014062518,Scattered Clouds
2014062519,Light Rain
2014062520,Overcast
2014062521,Clear
2014062522,Clear
2014062523,Mostly Cloudy
2014062523,Mostly Cloudy
2014062600,Heavy Rain
2014062600,Light Rain
2014062600,Light Rain
2014062601,Partly Cloudy
2014062602,Light Rain
2014062603,Clear
2014062604,Clear
2014062605,Scattered Clouds
2014062605,Mostly Cloudy
2014062605,Scattered Clouds
2014062605,Mostly Cloudy
2014062606,Scattered Clouds
2014062606,Clear
2014062607,Mostly Cloudy
2014062607,Mostly Cloudy
2014062607,Overcast
2014062608,Overcast
2014062608,Overcast
2014062608,Overcast
2014062608,Overcast
2014062609,Scattered Clouds
2014062610,Mostly Cloudy
2014062610,Scattered Clouds
2014062610,Mostly Cloudy
